familyid,CT00
000106101724,531302
000106299580,531302
000106341583,194300
000106430659,531302
000105979596,531302
000106143782,531202
000106099986,531202
000105796508,205120
000106631665,531202
000106525247,531301
000106096297,531301
000106437711,531301
000106471695,531302
000025073287,701802
000025272885,531301
000105795201,531301
000105888724,408102
000106098613,536000
000008226483,531302
000106584536,531302
000105886722,502500
000106418195,204910
000106274293,204910
000106278909,276602
000106389319,204910
000040620966,204910
000105866948,204910
000103956272,204910
000105956934,204920
000106385776,204920
000105882168,205110
000105860316,205120
000106231962,205120
000105820355,205120
000105880527,205120
000105840171,205120
000105881028,205120
000010833084,203720
000106105642,205120
000106678877,204810
000106145182,204700
000105845299,555202
000106635892,204700
000105867452,204700
000106367795,204700
000106053097,204300
000106613215,204810
000106294373,405800
000106275778,204700
000105979266,204820
000106569749,204700
000077469772,204700
000106459974,204700
000106479009,204700
000106454301,204700
000105953656,204700
000106389796,204700
000106458986,204700
000105862274,204700
000105869491,204700
000106499972,204700
000106167264,204700
000105823390,204700
000106455386,203200
000041294643,204700
000106491775,204810
000106388698,204810
000105863377,204810
000105860798,204810
000106306182,204820
000106657021,204820
000106363194,204820
000106320407,204110
000106659926,204820
000105844950,531000
000106652597,204300
000106479512,531102
000105803846,531202
000106651897,407600
000106214880,531202
000106542170,531301
000105993599,531301
000106166433,531101
000004027856,531301
000106039963,531202
000106497412,531201
000106614177,531201
000106410040,531202
000105970225,531202
000106147456,531000
000106252129,531202
000106216691,531202
000105931435,531301
000106030105,531301
000106144102,503102
000106583718,531301
000105796671,901004
000106253719,531301
000006022092,531302
000105868733,531302
000106074631,531302
000047120259,531302
000105919248,206050
000105868490,206050
000057843692,204600
000106161535,204600
000106257483,204600
000106659390,204600
000106301399,204700
000106435117,204700
000086950220,204700
000106435633,204700
000106676715,206050
000106234305,531201
000106639553,531201
000106430280,531202
000105999540,531202
000106451900,531202
000105809009,531301
000106634676,531301
000106630761,531102
000105951078,531301
000106275105,531301
000106387016,531301
000106499809,531301
000105917348,531302
000106218892,531302
000106587479,531302
000106546514,531302
000105842877,531302
000105912322,531302
000106234240,481002
000105881353,531302
000106036180,204810
000106290028,228800
000105884097,204810
000106360497,204810
000105794909,204910
000106471975,204910
000035248290,204910
000106417437,204910
000106145687,204910
000106451489,204910
000106146659,204910
000105886426,500800
000106635350,502200
000105861061,204810
000106439661,204810
000106431346,204810
000106565842,204810
000029673013,204910
000106674462,204910
000106509828,204910
000097710892,204910
000106325732,204910
000106235819,204600
000106101619,204600
000105917330,550500
000105862708,228210
000106210789,206050
000106581973,204910
000105846224,204810
000106037893,204910
000105889856,204810
000106639252,204810
000106296621,204910
000106120743,204300
000106304931,503502
000106500808,204910
000106434242,204920
000105885409,204920
000105827425,204920
000106018031,204920
000088115923,531800
000105974321,204600
000106160880,531301
000106383711,531301
000105825203,531301
000106581460,531301
000106675617,531302
000106328654,531302
000106583080,531302
000106528855,531302
000106299417,531302
000106417636,531302
000106651282,531302
000106162947,531302
000106561071,204700
000106612196,205120
000105885213,481602
000106343255,205120
000106124420,535901
000106414772,205120
000105844586,406700
000105823248,204600
000106431370,204600
000106275600,204600
000105951497,205110
000106525881,205110
000106383397,205110
000106433709,205110
000106322496,205110
000106583616,531301
000106678296,531301
000105808435,531301
000106416999,531301
000105938961,119400
000106123233,531302
000106527809,531302
000106012768,531302
000106096718,531302
000106056676,531302
000106676723,533403
000105574830,531302
000106655325,531302
000105800233,532302
000024846350,408503
000106253837,531302
000106291176,532302
000106383509,531302
000106529233,532302
000106216793,127801
000106479533,240600
000106184516,531102
000106478359,531302
000106639668,531302
000093624944,205120
000106272796,205120
000106343739,531301
000105800050,531301
000106450182,531301
000106237329,531301
000025567784,531301
000106613671,531302
000105847351,432402
000106635355,204600
000105795874,204700
000106522817,204700
000105979041,204810
000105779028,204810
000106014126,204810
000106470539,204810
000106635305,208500
000106479554,204910
000106417005,531202
000106073237,531202
000106182072,531301
000105802230,531301
000052294184,531301
000105820494,531301
000106149678,205110
000106567844,205110
000106411208,205110
000105825999,205110
000099203814,204700
000105806789,205110
000078016500,205110
000106382859,205110
000106452074,205110
000106143457,205110
000106476577,205110
000106435609,205110
000106099664,205110
000106616116,205120
000105843218,540901
000106120099,204810
000106501029,204600
000105880404,204600
000106455496,203800
000106039528,204700
000106059920,204300
000105957317,204700
000106492077,205120
000106436406,204300
000106278640,204810
000105917893,204120
000029891575,201302
000106471035,204810
000106342123,530202
000105953436,530302
000106432818,203900
000106657398,531201
000105829406,203900
000106274502,204910
000106636322,203900
000105848056,203900
000106239075,203900
000106290332,531201
000106275197,531201
000065524598,531201
000106270113,531201
000106033551,531201
000106651716,531201
000106166750,531301
000106361642,531201
000106148156,531201
000106290219,531201
000040600483,531201
000106035105,531201
000105919120,531202
000105887600,531202
000105802251,204600
000106634493,204600
000105843069,204600
000106144694,408629
000106125963,204600
000106471108,482001
000106325782,204700
000105777681,204810
000103379176,205120
000106366888,204810
000086731403,204810
000106635708,212410
000106631246,204910
000106324090,204910
000105845406,204910
000106076609,204300
000106613325,700600
000106230856,270300
000106185020,276601
000106272416,271701
000106321479,124000
000106497687,265700
000106540518,265700
000106414926,265700
000106302874,265700
000105824914,408705
000106670858,276000
000103979669,264101
000106676647,265100
000105778726,265100
000106580118,265100
000105884652,265100
000106610212,265100
000063275509,265700
000105886905,265700
000106303760,265700
000106184639,265700
000106385161,265100
000105827221,265100
000106638471,274200
000106542816,265100
000106101151,265100
000106459128,265100
000106308537,265100
000046993369,265100
000106677680,265100
000105919484,265410
000105849387,265100
000106546132,265100
000105994736,265100
000106545835,265700
000106125395,265700
000106347770,265700
000106149681,265700
000001058934,265700
000030070788,800403
000106586685,265700
000106419722,265700
000105860544,265100
000106653768,265100
000106583182,141700
000106457723,265100
000105918454,265100
000106219291,700600
000106418145,265100
000106325643,265100
000080990338,265301
000105997679,265301
000105913297,189600
000105821678,267100
000105867698,460502
000106180596,265700
000106253081,702501
000106543032,702600
000105798754,265700
000106079589,265700
000106070386,139801
000106299373,139801
000106547829,265700
000030897368,267600
000106476632,265700
000105889173,265700
000106299255,670600
000105991518,265700
000105797216,265600
000106610872,265600
000106494582,265600
000105847712,265600
000106476263,143800
000106293393,701301
000029909068,267100
000106385365,265600
000106388685,265700
000106500905,265700
000106638604,265700
000106107039,265700
000106273459,265600
000105843548,265600
000106071837,265700
000106637470,265304
000051593296,271300
000106211764,272100
000106654853,265305
000106547439,265305
000106459550,265305
000026951531,265520
000106529377,265305
000106273941,265305
000105950637,189400
000106343072,265520
000059134806,262800
000106676414,700800
000106298848,265520
000106056406,265520
000106364069,216800
000106580760,543503
000106015075,701000
000106107178,265410
000106213473,265200
000106691654,265200
000106306747,265200
000106293490,189800
000106458868,265304
000106349109,265100
000105972285,265305
000105972497,265301
000083292383,265301
000106656216,265301
000106523070,265301
000106108459,265301
000106498280,265301
000105979070,265301
000106093029,128800
000105950161,265200
000106438851,265200
000105869970,141600
000106671252,128400
000106306030,265600
000106144042,265600
000106544088,701201
000106610911,265700
000105827522,265700
000106437172,265600
000003140684,265700
000106632849,265600
000106433225,267900
000106366841,265600
000106581740,265600
000105995091,265600
000004267102,269300
000106052423,265600
000105885420,261200
000106182666,267200
000106292847,265600
000106233469,265600
000106364132,265600
000105797512,265600
000106364742,300300
000106070250,265520
000105790874,265100
000106305490,265100
000106308998,265100
000106231124,265100
000106291692,265700
000106321534,265700
000105778250,265700
000105801726,265700
000106454071,269300
000105841355,265700
000105933026,265700
000105804020,265700
000077626480,702600
000106328845,265303
000106160660,128702
000105846295,432201
000106675808,267700
000106674831,265303
000106638594,267100
000106232976,265303
000106271753,265303
000106071353,261101
000106542748,300702
000106217008,700600
000105998141,265510
000106059425,267800
000105847733,265510
000105951484,296400
000105795599,265510
000106279976,265520
000106479672,265510
000105846410,269100
000106568468,265520
000105827093,265520
000106096899,265520
000106095000,621101
000105883185,265520
000106562085,265520
000106677818,265700
000106126464,265700
000105934378,275601
000106146269,265600
000105938966,265600
000106588221,265600
000106671888,265600
000106412995,265600
000106564016,269300
000106075268,265700
000106459107,265600
000060532713,265600
000106071780,265600
000106233464,265600
000106676090,265600
000106589840,267501
000105863107,265304
000106501485,265304
000106477382,265305
000106453669,271500
000106475136,265420
000106099389,265200
000105799831,265200
000105827006,265200
000105958279,265420
000078016437,265420
000106451691,265303
000105846494,269700
000106090644,139701
000106272521,265305
000106455336,265305
000106433987,261200
000106583941,267100
000106673505,265700
000106165110,265700
000106565334,265700
000106360730,265100
000106217202,265100
000106470547,265100
000106148122,265700
000106388397,265100
000106121391,265200
000106293877,265200
000106529835,265200
000106237170,800401
000106210983,265200
000106474923,265303
000106580294,261101
000106165615,216700
000105794085,265200
000106457281,265600
000106568426,265600
000106478286,700600
000105808794,262800
000040884723,701501
000106210598,265200
000106302840,265100
000106562349,700600
000091883638,265100
000106160597,265100
000106413014,265100
000106326372,265100
000106658234,265100
000106472777,269100
000106436817,265100
000106291540,265100
000106472219,265100
000106523232,265100
000106277961,265200
000106417940,265200
000077557596,265200
000106164745,265200
000103754472,267900
000106142647,265200
000106296684,265200
000106071382,265200
000106149238,189702
000106340011,265200
000106298521,265200
000078675670,265200
000105954783,265510
000106504158,265520
000106292143,265520
000106145352,261102
000106320957,265520
000106184728,137000
000106503102,265420
000106524186,267600
000106635999,265510
000106430735,701601
000105824684,463300
000106324919,265510
000106546970,128800
000106237345,138000
000106582021,265510
000106056773,265510
000106325342,267501
000105970288,265510
000105845825,265510
000106236763,700200
000106340299,267200
000105939548,265520
000105809457,277200
000106565541,265520
000106364438,265520
000106160555,265520
000106386405,265520
000105792619,265520
000106651486,265520
000105820151,462400
000105934297,265700
000106508644,265700
000106638963,265700
000105977921,265700
000105911135,265700
000106340655,265700
000106037356,265700
000106143062,265700
000106211340,137000
000106435191,265700
000105958075,265100
000039958448,265100
000106657995,265200
000106656622,265100
000106183939,265200
000106451502,261200
000106657851,265200
000106162031,265100
000106364535,265100
000106525624,265100
000106270642,700800
000106478977,265700
000106275794,265600
000106521057,265200
000106071785,265600
000106091666,265600
000026976328,265600
000106654455,271900
000106308040,265600
000105840919,265600
000106415090,265600
000105844049,265600
000106099193,265600
000106142888,265600
000105801941,700901
000105802617,265510
000106671401,265600
000106416261,265510
000105939755,265510
000106612528,265510
000105889432,920028
000106631092,265510
000105820928,400304
000105883033,265600
000106259867,143100
000106657597,265200
000106651240,265200
000106521751,265600
000106254312,265600
000106293233,265600
000106035524,132000
000106522150,265301
000106362740,265301
000105801739,141400
000040114557,221220
000105957809,265520
000106306580,265301
000106302989,265700
000106340838,265200
000053045298,265700
000106303773,265301
000106079330,265700
000105868953,265700
000105824383,262302
000105912576,265600
000106187946,265600
000106491547,265600
000105995130,262200
000106568992,265600
000106298885,265420
000106235893,265600
000106123440,265600
000106292800,265600
000000978979,265600
000106189333,265520
000105959306,265600
000106322399,265600
000106478859,265600
000106215035,265600
000106542471,216400
000106670719,272100
000105950027,265600
000106095377,265510
000105935992,265510
000105867350,265700
000105880491,265700
000105974355,700800
000106216840,265100
000106655037,265100
000106416732,265100
000080222371,265700
000106543448,265200
000106349400,265600
000106499977,265700
000106501087,265700
000106215519,265200
000105790167,267900
000106051663,265200
000105795497,265700
000106657039,216300
000081017267,265200
000106496937,265600
000106234009,265100
000106434360,265700
000106164821,265700
000105869470,265700
000106212032,265700
000106230128,269500
000106301608,265700
000106653959,265510
000106012441,265700
000106675523,265100
000105885836,265100
000106453842,265100
000106364344,265100
000106504378,265100
000106012205,265100
000004463809,265100
000106121244,700700
000105974106,265100
000106434200,265700
000106101936,265700
000106387540,267100
000106052486,800302
000105841635,265700
000105869496,265700
000106128084,265700
000106412055,265700
000064777098,265700
000105991631,265700
000106343221,194300
000106233257,265700
000105844159,265200
000105866472,265200
000106253277,265200
000105827108,265200
000106459623,265200
000105994184,265200
000105803040,265600
000106340037,702202
000105828921,143300
000030272708,274200
000090301088,265600
000105932952,265600
000105866642,265600
000105883216,265200
000106546441,264000
000106053149,265200
000106016801,265200
000106304680,265200
000106675141,265200
000093918290,265200
000106122083,265600
000106670264,264101
000106633138,265200
000007218721,265200
000106618480,265200
000106588328,265200
000106637072,265600
000106258015,265600
000106414060,265600
000106674682,265600
000105861037,265600
000055424784,265100
000106679679,267402
000106652652,267300
000106012624,267401
000106454372,267300
000106059996,532900
000024427366,207710
000106675264,267300
000106457304,267402
000106504718,267300
000106189537,265200
000106108158,267300
000106140585,267300
000106493662,267300
000106160801,267501
000106302515,267300
000106056707,267300
000106651020,267300
000105807785,214800
000106018793,267300
000106635740,271200
000106473008,621101
000105999312,189800
000106349866,271300
000106456735,267502
000105887066,267300
000105793555,267300
000106528198,267300
000053004066,267300
000106161616,271300
000106585414,267300
000106230283,267300
000106076332,267300
000105820237,267300
000106432347,191500
000106677575,217000
000105826995,267200
000106470335,219700
000106145491,267300
000058183525,265520
000106108857,265200
000106183324,264301
000106121273,267300
000105880551,265700
000093262564,238400
000106098210,267300
000105863165,267300
000086623826,267300
000106360007,267300
000106631416,267300
000106278815,267300
000106126443,267300
000105841038,271100
000106545225,267300
000106216081,267300
000106479389,267300
000106217192,267300
000106324579,267300
000106308281,267300
000106673089,267600
000106657466,267300
000105826738,267300
000106478260,267300
000004972711,267300
000106433084,267300
000106659675,301400
000106677287,265520
000105882600,267300
000106252077,267300
000105793411,267900
000106011709,267300
000106098621,261200
000106308524,267300
000106654918,267300
000077798275,267300
000035062092,267300
000106300055,267300
000106501189,265200
000106304928,267300
000106293762,264301
000105829914,267300
000105954131,264101
000105868220,267300
000106307719,189600
000106526793,267300
000106691057,267300
000106453038,271300
000106677009,271100
000106636055,265520
000106653734,267300
000106210399,267300
000105844332,267300
000105957058,267300
000105841619,267300
000106059755,267300
000106386379,272100
000106308053,267300
000105807667,276000
000106364352,267300
000093115922,272302
000105805555,267300
000106256322,267300
000106214550,267300
000105999414,267300
000106548029,265200
000106239444,264101
000106279227,267300
000106327441,267300
000106617926,267300
000106345333,269300
000106273043,267300
000106419303,267300
000106056236,267300
000106075284,267501
000106349358,267300
000106306336,267300
000106431626,267300
000106326636,267402
000106301718,267401
000105826283,267300
000105956078,269100
000041164154,267100
000105841025,267300
000106212689,267300
000106218198,267300
000106211206,265200
000105937347,267300
000105956730,267401
000106610042,267300
000105844421,267300
000106324825,267300
000105844939,267300
000105804143,267300
000106305319,267502
000105842712,267300
000030870406,703002
000106451853,267300
000105864925,267300
000106611255,261102
000105808383,265200
000105829809,267300
000105885255,267300
000105790379,267200
000106470827,267300
000028751898,267300
000106058466,267300
000106297193,267300
000104502669,267402
000105796621,267300
000106479397,267300
000106236331,275311
000106149149,267300
000106219123,267300
000106671618,267300
000106018531,267300
000106166904,267300
000106231190,267300
000001695032,267300
000105790455,267300
000105997195,700800
000106055167,271900
000106450739,267300
000061232862,267300
000106059014,278100
000106183968,267300
000106418797,701801
000012744667,267300
000105803197,267300
000106320122,267300
000105996152,267300
000106368194,267300
000106053408,620800
000105821576,265520
000106613228,702100
000106298652,265520
000041123391,267200
000106433694,267200
000106078148,267200
000106618401,267200
000106097248,271600
000106639079,267200
000106491123,267200
000106380116,267200
000106452320,267200
000106413454,267200
000105821623,267900
000105938238,267200
000106583315,267200
000106143732,267200
000106274243,137502
000089055006,267200
000105823756,267200
000106341732,272100
000105991958,267200
000106438039,267200
000106674019,267200
000106216926,131400
000106451515,194400
000105939030,267200
000106325172,267200
000106276083,267200
000106298490,267200
000106057415,267200
000106541349,620701
000087213930,262800
000105828175,702501
000106233574,267100
000105777893,267100
000105847424,267402
000106340451,267100
000106619973,128702
000105959123,275400
000106365701,267900
000106502622,267100
000106561068,143601
000106635656,267100
000106478184,267100
000106128348,267100
000078163605,267402
000106470393,113211
000106540102,701802
000106525768,267402
000106521468,267402
000106691722,267402
000106435285,267402
000106271850,267402
000105882998,267402
000106278988,267402
000105796024,267502
000106122847,267502
000106522464,701801
000106277801,701701
000105790073,570702
000106124661,267502
000106369284,123601
000106545380,216700
000106671778,701202
000039889114,267501
000106306844,267502
000105934072,267600
000106306284,267600
000105846062,267600
000106057151,267402
000106384623,701701
000106457943,267402
000105911318,128800
000106521905,267402
000106549847,271900
000106100498,267402
000105828400,267502
000105828078,134401
000106582181,481500
000105930366,267501
000078963580,920332
000105868262,183300
000041120678,267502
000105880352,267600
000106076599,267502
000106691405,267401
000105971307,267401
000106454178,267401
000057597415,103200
000106617578,620102
000106301881,267401
000106092510,267401
000105959393,275601
000106279387,277000
000084402808,134520
000106104117,651101
000105868071,267300
000105976917,320100
000105978087,139501
000106274251,139000
000106216683,267300
000105918292,267300
000080754060,267700
000105794190,273200
000106675293,267700
000106298526,267700
000106630774,267700
000106272092,267100
000106322603,262200
000106122237,267100
000106279492,113231
000106580998,265520
000106509349,265520
000105953805,265520
000106079393,265520
000105828515,141302
000105796105,265520
000106308367,265520
000106033569,702502
000106182276,265520
000106678571,265520
000106618215,265520
000055953514,920105
000106236828,620001
000106274926,265520
000000443758,265520
000106347518,271300
000105994320,265520
000106219704,265520
000105881918,265520
000106431257,702502
000106416693,265520
000106348653,267200
000104180949,267200
000106546682,267200
000106612170,267200
000106412869,267100
000105913828,267100
000106655964,267200
000106416347,267200
000105844793,265600
000106636940,502800
000106618202,701100
000106254922,310400
000106635732,700902
000106166857,265520
000106237272,265520
000106079314,267200
000106258293,267200
000106410024,267200
000105919086,273200
000106413750,267200
000096740746,267200
000079066872,267200
000106271889,267200
000106472117,267800
000106414141,267200
000000440577,701301
000105843116,800302
000106528452,267200
000105848263,267200
000105791888,267200
000106416680,267200
000106476221,265520
000106455946,267200
000105991542,267100
000106562857,267100
000106057368,267100
000105847958,267100
000106124569,141700
000105919706,267100
000106432729,267100
000106456248,701000
000106148567,267100
000106520996,267100
000106273661,267100
000106231441,275302
000106431862,267501
000106459490,267501
000105842194,267501
000105971797,267501
000106342652,267501
000106610733,139702
000106501511,218210
000106479842,218700
000106184786,800303
000106213169,270300
000026804130,271200
000106618935,108200
000106185274,267502
000105795803,920326
000106255371,262701
000105934962,267502
000106509365,267502
000105803553,267300
000106438364,267300
000106276274,276602
000106107649,276602
000040888358,269500
000105882799,267501
000105935887,214900
000106273378,620601
000106526049,267501
000105919963,276602
000106585045,273200
000106218907,267200
000106479088,275302
000105930808,267200
000106432664,267200
000105913674,267200
000106073122,267200
000106149958,267200
000106501040,701201
000106490884,267200
000085147382,267200
000088445236,267200
000105824223,267200
000106122892,267200
000105995465,265303
000105953407,267200
000106413721,267200
000106677499,267200
000106019184,267100
000105867224,267100
000105931422,267100
000106382883,267100
000094433935,267100
000106386418,267100
000012781222,267100
000106307874,267100
000106160204,143400
000106417979,267200
000106492048,267200
000106326267,216300
000106168980,267200
000105889762,267700
000106636717,267700
000106306438,267600
000106548896,267100
000105971093,262301
000106211895,460100
000105862818,267100
000106419706,267100
000106586410,267100
000106632213,267900
000106237976,139600
000106292313,132100
000105793911,267200
000106165063,267200
000106342898,603003
000106059815,267200
000106674771,267200
000106582699,910805
000106168388,267200
000106216528,267200
000105848182,269300
000106415561,267200
000106479070,267200
000106322637,270200
000099860911,267200
000105999325,267200
000106635923,267200
000106273860,192410
000106583496,702801
000106410443,267100
000106434857,267100
000106030066,272302
000105935316,700800
000106255431,670322
000106106350,267200
000106384521,267100
000106237510,267100
000106676024,267100
000048005796,267100
000105938788,800302
000106565392,275311
000105823727,265520
000105939417,267402
000041385486,267402
000106494773,267402
000106010180,267200
000106276847,267200
000106297444,275311
000040087045,267200
000105912542,262702
000105821186,267200
000106470225,269300
000105914641,267200
000105801878,267200
000106144495,271200
000106493866,267200
000106237536,267200
000105800092,267200
000106257569,267200
000105845087,189702
000106272461,267200
000106413483,267200
000106430918,267200
000106345689,264101
000105884990,274100
000106143025,267100
000106125617,267100
000106611200,267100
000106430235,267100
000105861825,267100
000105885103,620522
000106506231,267800
000106146549,267700
000106123288,267700
000106501375,551400
000106125586,139702
000106614818,267100
000106381489,267100
000106122012,267100
000105840249,267100
000106349502,267100
000106546200,267100
000106455378,194100
000106630648,267200
000105886861,267200
000106548621,267200
000106565347,267401
000106076361,651101
000106437957,267700
000042313537,620800
000106639375,267700
000106674695,267700
000106251584,267600
000106276486,271200
000106127915,267300
000106472701,267300
000105972078,267300
000105772937,701701
000106078614,408628
000106548948,267300
000105824587,267600
000106432944,267501
000106075297,267501
000106500719,220100
000040512494,267502
000106059624,267600
000106321217,272200
000105849683,267300
000106295832,271100
000106610238,267300
000106414243,701501
000059139178,215100
000105821903,277100
000105939221,132500
000055003890,267300
000105884429,267100
000106654374,141302
000040262585,267502
000106588349,700800
000105913996,277000
000105803147,267502
000105848218,267100
000106142066,265520
000106164313,267100
000106432020,480600
000105994516,620303
000079375075,271801
000106099711,267200
000106679111,267100
000106475678,271100
000106096187,132500
000106473207,920112
000106079097,261101
000106271465,702901
000106058631,274200
000105801666,267402
000106012132,267402
000106477015,267402
000106542256,267401
000106290510,275100
000106093906,209200
000106307280,531701
000106074432,195600
000105976959,195600
000105933738,236100
000106056391,195600
000105931414,195600
000106276478,195600
000106073575,195600
000106618862,195600
000106523012,208400
000106100838,195600
000106439239,480600
000106507758,197500
000105994778,195600
000105796443,197500
000105935395,195600
000106493293,195600
000106297575,195720
000106235490,197500
000106419701,195600
000106056516,195600
000105809478,195600
000091975147,197420
000106259605,195600
000093155551,195600
000106237476,195600
000106293408,234700
000106232756,195600
000105645213,195600
000105883986,197600
000105868615,195500
000047676051,195600
000106638845,208300
000106308430,195600
000106218708,195600
000105791066,195600
000106411855,195600
000106230322,195600
000106329443,195720
000106616292,185201
000106056215,208400
000106279214,195600
000106635203,195600
000106509284,195600
000106676605,195600
000106679103,195600
000093083229,195801
000106105139,195600
000106508458,265410
000105956280,191710
000106581737,195600
000105934598,195600
000106451133,195600
000106659578,195500
000105779324,209101
000078163773,195600
000105934056,209101
000106278182,195600
000105824184,197600
000106414971,195600
000106296024,195600
000106104926,195600
000106236051,208300
000106231014,195600
000106473676,208300
000105951803,221820
000106479839,195600
000105822917,207400
000106184744,195600
000106652953,195600
000106143478,195600
000021526379,195600
000106252365,195600
000106631767,197600
000105840508,195600
000106636932,195600
000105868233,195600
000106121367,195600
000106039772,186200
000105840778,197420
000106215001,195500
000105977845,195500
000106385263,195500
000106520909,195500
000105849175,195500
000105959351,195600
000106651614,195600
000105828722,123420
000106583912,195600
000106528465,195500
000106160819,197300
000105976718,195500
000106503987,197600
000105790706,197600
000105998337,197500
000106232730,197500
000106213711,433601
000106675081,197200
000106430293,197200
000105911305,500600
000106213554,208400
000090819041,208400
000089320930,208400
000105975123,195710
000105882553,195710
000106389437,195600
000106431524,195600
000106238155,195600
000105846826,195600
000106673351,104401
000105822797,195600
000106324448,197420
000106410281,208610
000083540169,197420
000106181437,197420
000105804774,197420
000106180172,211702
000106217090,197420
000106106481,302502
000106120900,197420
000106255732,900900
000106216730,208000
000106181131,195200
000105919256,195500
000106120109,195500
000106058903,195500
000047419005,195500
000105824985,195500
000105841805,195500
000091489486,195500
000106302971,195500
000106101800,195500
000106256267,195500
000106094596,195500
000106612866,195500
000106615194,197300
000106368128,197300
000106329715,197420
000106258455,197420
000106439988,221500
000106491615,406602
000102651693,197420
000106078999,197420
000106340304,267100
000106342796,197300
000106323167,197300
000106567483,197300
000105804371,197200
000106389102,188100
000106235990,197200
000078019045,197200
000106343420,197200
000106125434,197200
000106588014,201600
000106617358,197300
000105931980,197200
000106096019,197200
000105530820,197200
000106162926,197200
000039282417,197410
000106149351,197410
000106326259,185202
000106329948,197600
000105994553,197600
000106071793,197600
000106058458,197600
000105809371,197600
000106581800,197600
000106413988,197600
000105805021,197500
000106653179,197500
000106586070,195720
000106630193,195710
000106169790,195710
000106097269,195710
000105939441,195710
000105912623,187200
000106492182,533801
000106236030,201600
000105790667,533503
000105886492,195801
000106341546,195801
000106094729,195802
000106305505,208300
000106019192,208300
000106093707,208300
000106457228,533801
000105861391,208500
000084573147,208500
000106258706,208500
000105801598,208500
000090050660,208500
000106109573,195400
000105846350,195400
000106637255,197200
000106320245,197200
000105939653,195400
000105779340,197420
000106637802,119400
000106528088,197420
000106326644,197420
000106454217,197420
000106230330,240300
000105845595,195801
000004405922,187100
000106478812,195801
000106613168,195801
000105821982,195801
000106297915,195801
000105996636,195801
000106167971,195900
000105959220,195900
000105955247,195900
000106619062,208610
000106057729,208610
000106108645,183400
000106527299,195802
000106527901,195802
000106439865,195802
000105777123,191500
000106121147,195801
000105843140,603301
000106347610,195801
000106434250,195801
000105956706,195801
000106472361,195801
000040737767,195801
000087017220,195801
000106360109,195801
000041186731,195801
000106259299,195200
000105792740,195400
000106255520,195400
000106364488,181000
000106342592,195400
000106384283,195400
000105864213,197200
000105880336,197410
000106212134,197410
000106450548,208000
000106589565,208000
000106298241,433100
000106411711,208000
000106300351,208000
000106325075,208000
000106275781,208000
000106183976,197500
000106290248,197600
000106015326,197500
000106651237,197300
000105806166,197300
000106433173,197300
000106273080,197300
000106055879,197300
000106035605,197300
000106291202,197300
000105791053,208000
000106059543,185310
000106342084,197600
000081323899,434002
000106618919,195400
000106258811,401311
000106451837,186200
000106433131,195500
000105796037,195500
000106121935,195500
000106659612,195500
000105798518,310200
000105869726,197500
000105869349,407500
000106327190,400603
000106302463,197500
000106458512,119000
000106218839,197300
000106611569,197420
000106011717,197300
000105886764,481001
000106255567,197300
000106478749,197300
000039755579,197300
000106275016,700500
000009637765,197300
000105953384,197420
000106031185,197410
000105977405,197410
000106491539,197200
000106302706,197410
000105799336,197200
000106321885,197410
000106127614,197410
000084067021,197410
000105974025,197200
000105978980,197200
000105800071,197410
000105823345,197200
000106057436,197200
000086578671,195720
000106340464,195900
000106670552,195900
000106674750,195900
000106540908,185100
000041144820,702300
000106128194,195900
000031643927,211110
000105793961,195900
000106075802,195900
000106416944,195400
000106078758,195400
000005521554,195400
000105841907,195600
000000191203,195400
000106308176,195400
000105829401,294820
000105825452,208000
000106299077,208000
000106033734,208000
000106058725,208000
000105913946,197600
000106587411,197600
000106637323,197600
000106017852,197500
000106230411,197600
000097159267,208500
000105808707,232110
000106411371,197600
000105801807,197600
000106492323,197500
000078141502,481602
000106340095,183620
000106232078,197500
000106166828,197500
000106560355,195400
000106078892,195500
000105973281,195500
000106107982,195500
000106418860,400203
000106458889,195400
000106633696,195400
000040719252,195400
000106670968,195400
000105823641,186100
000105826398,195400
000106122978,195802
000106417880,576503
000105849528,195400
000105954592,195400
000105840252,190700
000106586300,195900
000106169499,910204
000106678343,195600
000106237890,195600
000106542659,195600
000106471593,195400
000106079848,197700
000106527244,197700
000106419272,197300
000105994794,197700
000106323748,197700
000106419311,403000
000106470754,197700
000106127232,197700
000106454063,197700
000046607757,197700
000090255167,197700
000106618561,186100
000106632108,197300
000106671647,197300
000106347165,197300
000105841928,197300
000077579351,553200
000105829862,197300
000105797994,197300
000105864873,189200
000002063410,186200
000106634176,195400
000106250601,195801
000106582204,195500
000106122677,310703
000106674344,208000
000106346342,208000
000106453570,208620
000106251408,208610
000106493756,301502
000106322653,195720
000094588740,910704
000106258853,111100
000106257624,195600
000106218389,187300
000106253581,192610
000105843616,197410
000106502148,500300
000106148274,195400
000105806912,195400
000105807641,195400
000105864755,195400
000106140462,128100
000043893525,197420
000105802918,197420
000105846876,187300
000106452668,197420
000106076251,195400
000106274484,195400
000105821699,195400
000106670853,195400
000106169834,482002
000106411075,197300
000106109968,125400
000106417458,195100
000106233362,195100
000105934051,195400
000106589468,433301
000058988887,195400
000106231739,195400
000106231027,195400
000106258065,195400
000106509289,195400
000106451015,195200
000106075187,195400
000106678461,195400
000106411148,195400
000106672693,910401
000106655508,195400
000105823646,195400
000106474847,119700
000105910126,195710
000105798411,195801
000005562854,535701
000106238024,188300
000106270286,195801
